project_id,project_type,location,budget,planned_duration_days,current_progress_pct,time_elapsed_pct,progress_efficiency,resource_availability,project_complexity,weather_impact,timeline_pressure,delay_days,additional_cost_usd,progress_variance,labor_availability,weather_risk_location,material_cost_factor
PROJ_1783,residential_building,Delhi,2228975.73,198,87.1,78.2,0.653,0.878,0.223,0.472,0.3,19.6,265294.11,0.089,0.9,0.8,1.0
PROJ_1784,bridge_construction,Bangalore,26556463.45,851,46.0,27.6,0.656,0.831,0.477,0.597,0.0,34.1,1277640.41,0.184,0.9,0.6,1.05
PROJ_1785,industrial_facility,Chennai,35371131.63,928,81.0,75.1,0.498,0.814,0.539,0.418,0.3,34.0,1553934.68,0.059,0.8,0.8,1.0
PROJ_1786,industrial_facility,Delhi,59371257.53,857,45.5,69.2,0.624,0.869,0.559,0.387,0.236,46.5,3867875.64,-0.236,0.9,0.8,1.0
PROJ_1787,highway_construction,Delhi,14522156.24,634,46.7,57.7,0.808,0.887,0.359,0.745,0.11,34.0,933066.47,-0.11,0.9,0.8,1.0
PROJ_1788,bridge_construction,Chennai,23544598.05,778,34.9,14.6,0.583,0.869,0.475,0.737,0.0,34.0,1235871.35,0.203,0.8,0.8,1.0
PROJ_1789,commercial_building,Kolkata,6550349.7,384,10.6,70.2,0.522,0.682,0.31,0.524,0.897,36.5,747461.87,-0.597,0.7,0.9,0.95
PROJ_1790,residential_building,Pune,3123664.98,223,47.5,45.4,0.83,0.821,0.228,0.653,0.0,22.3,374430.77,0.021,0.9,0.7,1.05
PROJ_1791,commercial_building,Delhi,5969062.58,352,63.2,74.9,0.853,0.834,0.264,0.382,0.417,24.8,505009.02,-0.117,0.9,0.8,1.0
PROJ_1792,residential_building,Bangalore,2250533.57,215,39.7,70.6,0.849,0.801,0.238,0.342,0.609,25.6,321292.71,-0.309,0.9,0.6,1.05
PROJ_1793,commercial_building,Chennai,6493033.75,345,12.5,24.7,0.512,0.746,0.268,0.713,0.123,29.1,658281.4,-0.123,0.8,0.8,1.0
PROJ_1794,commercial_building,Ahmedabad,8259250.33,404,72.7,64.5,0.55,0.796,0.272,0.474,0.0,43.1,1057391.36,0.081,0.8,0.8,0.98
PROJ_1795,highway_construction,Delhi,11944776.82,499,58.1,77.2,0.889,0.817,0.386,0.781,0.492,29.3,841855.34,-0.192,0.9,0.8,1.0
PROJ_1796,highway_construction,Chennai,16084235.89,564,25.9,30.0,0.511,0.735,0.358,0.744,0.041,51.2,1751537.07,-0.041,0.8,0.8,1.0
PROJ_1797,industrial_facility,Mumbai,65209797.0,1079,73.7,49.2,0.716,0.835,0.599,0.524,0.0,36.8,2668434.54,0.245,0.8,0.9,1.1
PROJ_1798,highway_construction,Chennai,12092968.05,438,58.6,69.7,0.55,0.835,0.362,0.602,0.111,43.1,1428132.07,-0.111,0.8,0.8,1.0
PROJ_1799,commercial_building,Pune,6033874.52,465,30.1,59.8,0.775,0.888,0.265,0.583,0.297,20.6,320476.37,-0.297,0.9,0.7,1.05
PROJ_1800,residential_building,Kolkata,2708538.28,149,69.6,24.7,0.604,0.766,0.198,0.472,0.0,39.4,862089.63,0.449,0.7,0.9,0.95
PROJ_1801,industrial_facility,Mumbai,40569362.65,960,28.2,63.0,0.652,0.826,0.56,0.586,0.348,32.9,1668418.75,-0.348,0.8,0.9,1.1
PROJ_1802,commercial_building,Mumbai,6239532.97,464,57.1,37.7,0.617,0.821,0.293,0.44,0.0,23.0,370860.5,0.193,0.8,0.9,1.1
PROJ_1803,residential_building,Pune,3712304.82,161,45.1,63.9,0.883,0.863,0.197,0.421,0.188,26.3,726663.82,-0.188,0.9,0.7,1.05
PROJ_1804,commercial_building,Delhi,6813686.67,302,42.8,76.3,0.778,0.869,0.286,0.579,0.635,27.6,748380.71,-0.335,0.9,0.8,1.0
PROJ_1805,commercial_building,Mumbai,9674094.76,410,21.9,48.9,0.787,0.832,0.278,0.557,0.27,22.4,632761.37,-0.27,0.8,0.9,1.1
PROJ_1806,highway_construction,Ahmedabad,14644112.71,441,88.4,26.3,0.541,0.759,0.35,0.674,0.0,38.8,1545329.65,0.622,0.8,0.8,0.98
PROJ_1807,residential_building,Bangalore,3163489.04,147,86.3,26.5,0.667,0.827,0.204,0.42,0.0,33.8,875138.87,0.598,0.9,0.6,1.05
PROJ_1808,commercial_building,Mumbai,11809367.02,433,55.2,57.0,0.722,0.812,0.288,0.659,0.019,38.9,1273771.8,-0.019,0.8,0.9,1.1
PROJ_1809,industrial_facility,Ahmedabad,61347731.4,768,27.4,35.0,0.575,0.85,0.571,0.531,0.075,28.7,2753088.0,-0.075,0.8,0.8,0.98
PROJ_1810,residential_building,Kolkata,2282191.22,149,15.7,15.3,0.488,0.769,0.206,0.657,0.0,25.2,462680.39,0.003,0.7,0.9,0.95
PROJ_1811,bridge_construction,Ahmedabad,30651133.01,741,21.6,34.8,0.483,0.857,0.447,0.673,0.132,55.0,2727444.92,-0.132,0.8,0.8,0.98
PROJ_1812,industrial_facility,Pune,49658971.73,953,22.4,56.6,0.833,0.878,0.558,0.478,0.342,40.8,2553292.87,-0.342,0.9,0.7,1.05
PROJ_1813,residential_building,Pune,2664437.71,173,50.3,66.8,0.875,0.87,0.223,0.62,0.165,25.3,466620.46,-0.165,0.9,0.7,1.05
PROJ_1814,highway_construction,Hyderabad,13513195.51,543,26.0,79.6,0.728,0.822,0.385,0.648,0.836,35.5,1058995.66,-0.536,0.8,0.7,1.0
PROJ_1815,industrial_facility,Chennai,51648412.92,1020,84.1,17.9,0.709,0.804,0.571,0.415,0.0,35.5,2157351.33,0.661,0.8,0.8,1.0
PROJ_1816,bridge_construction,Kolkata,23237213.78,642,66.8,10.9,0.561,0.748,0.437,0.809,0.0,45.0,1954194.86,0.559,0.7,0.9,0.95
PROJ_1817,commercial_building,Bangalore,8564522.03,358,47.5,30.8,0.748,0.895,0.3,0.59,0.0,26.3,755000.04,0.167,0.9,0.6,1.05
PROJ_1818,industrial_facility,Delhi,45625879.51,1037,20.8,53.1,0.644,0.827,0.569,0.352,0.323,37.8,1993334.14,-0.323,0.9,0.8,1.0
PROJ_1819,highway_construction,Mumbai,11641207.58,558,55.4,26.1,0.676,0.823,0.368,0.538,0.0,40.7,1018354.21,0.293,0.8,0.9,1.1
PROJ_1820,industrial_facility,Mumbai,65402073.13,809,58.1,34.6,0.513,0.837,0.598,0.45,0.0,46.1,4476329.08,0.235,0.8,0.9,1.1
PROJ_1821,commercial_building,Kolkata,7938129.43,361,58.3,64.1,0.62,0.758,0.301,0.557,0.058,45.1,1191384.72,-0.058,0.7,0.9,0.95
PROJ_1822,residential_building,Bangalore,3558485.12,219,56.0,36.0,0.568,0.924,0.192,0.4,0.0,27.1,528666.16,0.201,0.9,0.6,1.05
PROJ_1823,industrial_facility,Ahmedabad,38043061.28,814,17.7,74.6,0.664,0.785,0.536,0.471,0.869,51.9,2910387.18,-0.569,0.8,0.8,0.98
PROJ_1824,residential_building,Pune,1976867.07,150,37.7,37.6,0.712,0.807,0.23,0.471,0.0,27.4,433285.3,0.001,0.9,0.7,1.05
PROJ_1825,industrial_facility,Hyderabad,40909118.21,935,15.4,65.6,0.748,0.812,0.548,0.444,0.502,28.4,1491208.76,-0.502,0.8,0.7,1.0
PROJ_1826,residential_building,Chennai,2424322.02,208,15.9,12.3,0.489,0.845,0.231,0.642,0.0,46.8,654062.48,0.036,0.8,0.8,1.0
PROJ_1827,industrial_facility,Kolkata,36244259.41,894,84.9,29.1,0.577,0.798,0.548,0.407,0.0,39.8,1937091.34,0.558,0.7,0.9,0.95
PROJ_1828,highway_construction,Delhi,14457555.31,538,63.7,60.9,0.574,0.86,0.376,0.529,0.0,40.7,1312374.23,0.028,0.9,0.8,1.0
PROJ_1829,commercial_building,Ahmedabad,8526348.04,396,35.4,48.5,0.564,0.828,0.273,0.402,0.131,21.5,556192.5,-0.131,0.8,0.8,0.98
PROJ_1830,bridge_construction,Hyderabad,27223819.1,617,12.2,40.3,0.607,0.832,0.465,0.489,0.281,34.4,1820748.28,-0.281,0.8,0.7,1.0
PROJ_1831,industrial_facility,Pune,36788662.94,890,63.5,30.6,0.721,0.793,0.545,0.596,0.0,42.3,2097746.82,0.329,0.9,0.7,1.05
PROJ_1832,highway_construction,Chennai,21166748.06,449,61.3,79.6,0.654,0.875,0.407,0.631,0.483,31.5,1779579.8,-0.183,0.8,0.8,1.0
PROJ_1833,industrial_facility,Kolkata,55654478.48,1116,63.4,43.9,0.669,0.845,0.55,0.501,0.0,28.8,1724404.46,0.195,0.7,0.9,0.95
PROJ_1834,industrial_facility,Delhi,37852319.41,853,14.2,35.7,0.763,0.833,0.551,0.415,0.215,42.9,2283134.67,-0.215,0.9,0.8,1.0
PROJ_1835,highway_construction,Mumbai,18014202.79,605,56.4,41.0,0.636,0.781,0.388,0.735,0.0,30.2,1080518.09,0.154,0.8,0.9,1.1
PROJ_1836,industrial_facility,Ahmedabad,59908533.58,883,74.0,69.4,0.519,0.854,0.561,0.579,0.0,41.8,3403040.82,0.045,0.8,0.8,0.98
PROJ_1837,residential_building,Delhi,1821639.08,181,55.8,43.5,0.619,0.883,0.218,0.545,0.0,32.6,393060.15,0.124,0.9,0.8,1.0
PROJ_1838,commercial_building,Bangalore,8321690.29,299,29.7,47.9,0.774,0.871,0.299,0.513,0.181,34.4,1147228.2,-0.181,0.9,0.6,1.05
PROJ_1839,residential_building,Delhi,2932775.69,224,16.7,46.1,0.685,0.87,0.222,0.517,0.295,20.5,322947.68,-0.295,0.9,0.8,1.0
PROJ_1840,industrial_facility,Pune,65194789.64,1130,33.4,16.8,0.814,0.797,0.57,0.4,0.0,33.2,2300871.05,0.166,0.9,0.7,1.05
PROJ_1841,industrial_facility,Hyderabad,38970407.23,1067,69.0,74.8,0.594,0.746,0.539,0.458,0.358,51.9,2274371.28,-0.058,0.8,0.7,1.0
PROJ_1842,commercial_building,Hyderabad,10156121.89,370,22.1,33.2,0.709,0.772,0.281,0.497,0.11,31.3,1032441.34,-0.11,0.8,0.7,1.0
PROJ_1843,highway_construction,Chennai,14237565.48,574,66.0,78.2,0.684,0.791,0.357,0.598,0.422,39.1,1165792.62,-0.122,0.8,0.8,1.0
PROJ_1844,commercial_building,Pune,6589174.72,418,25.9,27.9,0.789,0.775,0.307,0.56,0.02,29.6,559596.01,-0.02,0.9,0.7,1.05
PROJ_1845,commercial_building,Mumbai,7169157.93,399,33.6,32.9,0.581,0.845,0.273,0.565,0.0,21.7,467271.65,0.007,0.8,0.9,1.1
PROJ_1846,highway_construction,Mumbai,18535779.99,644,67.4,61.6,0.562,0.838,0.364,0.856,0.0,31.8,1100798.46,0.059,0.8,0.9,1.1
PROJ_1847,industrial_facility,Mumbai,57819700.93,796,61.9,10.3,0.764,0.803,0.581,0.718,0.0,31.8,2774457.54,0.516,0.8,0.9,1.1
PROJ_1848,commercial_building,Pune,7282589.06,301,66.4,59.2,0.587,0.925,0.311,0.501,0.0,24.0,696051.42,0.072,0.9,0.7,1.05
PROJ_1849,industrial_facility,Chennai,64729925.68,871,27.1,42.8,0.758,0.831,0.589,0.478,0.157,23.8,2119110.08,-0.157,0.8,0.8,1.0
PROJ_1850,commercial_building,Hyderabad,8455670.48,318,42.2,74.5,0.565,0.776,0.308,0.482,0.623,44.7,1425899.87,-0.323,0.8,0.7,1.0
PROJ_1851,bridge_construction,Pune,21454286.03,755,27.8,57.1,0.678,0.796,0.472,0.557,0.293,34.3,1169219.64,-0.293,0.9,0.7,1.05
PROJ_1852,highway_construction,Delhi,11547289.38,528,61.3,75.0,0.726,0.843,0.344,0.542,0.437,22.7,596378.71,-0.137,0.9,0.8,1.0
PROJ_1853,bridge_construction,Chennai,37192107.38,751,24.9,29.6,0.668,0.8,0.47,0.719,0.046,40.3,2397705.32,-0.046,0.8,0.8,1.0
PROJ_1854,highway_construction,Bangalore,17015067.27,551,29.8,58.7,0.817,0.876,0.367,0.643,0.29,32.3,1195072.22,-0.29,0.9,0.6,1.05
PROJ_1855,highway_construction,Kolkata,17220684.77,621,60.4,31.6,0.45,0.732,0.386,0.524,0.0,33.1,1100788.09,0.288,0.7,0.9,0.95
PROJ_1856,residential_building,Delhi,3639628.94,227,29.1,35.8,0.635,0.825,0.197,0.562,0.067,23.9,459973.47,-0.067,0.9,0.8,1.0
PROJ_1857,bridge_construction,Delhi,35991937.73,590,44.9,19.3,0.632,0.905,0.473,0.459,0.0,35.2,2577764.18,0.256,0.9,0.8,1.0
PROJ_1858,residential_building,Delhi,3072931.56,158,69.7,22.1,0.884,0.819,0.231,0.627,0.0,27.7,647437.41,0.476,0.9,0.8,1.0
PROJ_1859,industrial_facility,Kolkata,49807724.8,1100,64.7,78.3,0.529,0.751,0.551,0.631,0.436,50.2,2728987.89,-0.136,0.7,0.9,0.95
PROJ_1860,highway_construction,Bangalore,15889854.39,545,89.2,20.2,0.838,0.813,0.358,0.681,0.0,22.2,777607.59,0.69,0.9,0.6,1.05
PROJ_1861,residential_building,Kolkata,2878576.65,152,87.6,76.7,0.485,0.686,0.209,0.511,0.3,49.8,1131957.31,0.108,0.7,0.9,0.95
PROJ_1862,bridge_construction,Pune,19757154.07,737,59.9,42.0,0.786,0.834,0.469,0.402,0.0,26.8,861778.68,0.18,0.9,0.7,1.05
PROJ_1863,residential_building,Delhi,2661255.47,187,28.4,32.4,0.626,0.808,0.208,0.695,0.04,31.1,530535.71,-0.04,0.9,0.8,1.0
PROJ_1864,residential_building,Kolkata,2319606.48,154,84.1,39.4,0.514,0.833,0.203,0.715,0.0,33.6,608015.02,0.447,0.7,0.9,0.95
PROJ_1865,highway_construction,Bangalore,22439674.42,563,57.5,33.2,0.739,0.818,0.378,0.563,0.0,20.8,993616.1,0.243,0.9,0.6,1.05
PROJ_1866,highway_construction,Bangalore,18904940.03,483,11.3,21.6,0.746,0.82,0.399,0.55,0.103,27.8,1304487.04,-0.103,0.9,0.6,1.05
PROJ_1867,bridge_construction,Bangalore,21776087.97,797,21.7,50.8,0.799,0.855,0.448,0.669,0.292,25.4,831939.37,-0.292,0.9,0.6,1.05
PROJ_1868,residential_building,Delhi,3350802.01,161,60.2,14.1,0.703,0.757,0.202,0.557,0.0,36.4,909864.89,0.46,0.9,0.8,1.0
PROJ_1869,industrial_facility,Kolkata,53418524.2,1058,49.4,69.5,0.478,0.772,0.595,0.469,0.201,51.1,3094885.15,-0.201,0.7,0.9,0.95
PROJ_1870,residential_building,Delhi,3517672.09,173,41.0,44.5,0.675,0.881,0.195,0.534,0.035,20.0,485674.04,-0.035,0.9,0.8,1.0
PROJ_1871,highway_construction,Delhi,19766203.0,486,17.1,43.0,0.759,0.917,0.38,0.555,0.259,34.7,1693232.84,-0.259,0.9,0.8,1.0
PROJ_1872,highway_construction,Chennai,11454958.77,456,16.9,20.8,0.771,0.848,0.356,0.564,0.038,23.0,693185.19,-0.038,0.8,0.8,1.0
PROJ_1873,industrial_facility,Bangalore,44269719.31,981,37.0,41.4,0.844,0.794,0.58,0.387,0.044,25.7,1392470.5,-0.044,0.9,0.6,1.05
PROJ_1874,industrial_facility,Mumbai,47424786.06,784,47.9,22.5,0.785,0.812,0.591,0.581,0.0,41.6,3024523.67,0.254,0.8,0.9,1.1
PROJ_1875,industrial_facility,Pune,58075791.93,955,35.3,35.6,0.621,0.905,0.567,0.37,0.003,42.5,3106336.47,-0.003,0.9,0.7,1.05
PROJ_1876,residential_building,Ahmedabad,2867304.28,174,65.8,25.7,0.533,0.8,0.201,0.675,0.0,27.7,545665.55,0.401,0.8,0.8,0.98
PROJ_1877,residential_building,Bangalore,2591349.4,200,48.6,28.6,0.752,0.902,0.221,0.443,0.0,15.9,247143.04,0.2,0.9,0.6,1.05
PROJ_1878,highway_construction,Ahmedabad,18131482.84,592,71.1,33.4,0.693,0.768,0.377,0.597,0.0,27.2,1001910.38,0.377,0.8,0.8,0.98
PROJ_1879,residential_building,Ahmedabad,2047336.07,164,60.1,72.7,0.613,0.809,0.208,0.44,0.425,41.8,627694.81,-0.125,0.8,0.8,0.98
PROJ_1880,residential_building,Ahmedabad,2149008.41,181,74.3,77.8,0.552,0.814,0.211,0.632,0.335,38.1,542091.75,-0.035,0.8,0.8,0.98
PROJ_1881,commercial_building,Bangalore,9754853.34,435,75.0,18.7,0.772,0.875,0.292,0.304,0.0,15.1,406145.24,0.563,0.9,0.6,1.05
PROJ_1882,residential_building,Bangalore,3214453.28,209,66.6,19.6,0.704,0.815,0.214,0.37,0.0,24.6,453625.29,0.47,0.9,0.6,1.05
PROJ_1883,residential_building,Mumbai,2179020.28,190,22.6,56.3,0.557,0.823,0.224,0.595,0.337,25.4,350585.12,-0.337,0.8,0.9,1.1
PROJ_1884,residential_building,Ahmedabad,2559548.89,185,17.6,50.1,0.683,0.733,0.222,0.585,0.325,37.3,620851.32,-0.325,0.8,0.8,0.98
PROJ_1885,industrial_facility,Chennai,62658123.41,1048,57.7,41.7,0.488,0.764,0.558,0.6,0.0,54.5,3914570.48,0.16,0.8,0.8,1.0
PROJ_1886,bridge_construction,Kolkata,22004047.33,916,37.5,48.4,0.48,0.809,0.448,0.52,0.109,44.9,1293242.0,-0.109,0.7,0.9,0.95
PROJ_1887,commercial_building,Delhi,10269546.9,349,41.8,13.4,0.542,0.891,0.305,0.626,0.0,30.4,1072754.33,0.285,0.9,0.8,1.0
PROJ_1888,industrial_facility,Pune,37890618.1,1112,66.0,56.5,0.623,0.796,0.529,0.378,0.0,32.1,1311245.21,0.095,0.9,0.7,1.05
PROJ_1889,industrial_facility,Chennai,47144115.99,878,37.9,63.3,0.509,0.738,0.572,0.558,0.254,46.0,2963374.39,-0.254,0.8,0.8,1.0
PROJ_1890,residential_building,Kolkata,3559402.19,187,62.9,13.3,0.546,0.681,0.238,0.497,0.0,27.3,623505.74,0.496,0.7,0.9,0.95
PROJ_1891,industrial_facility,Chennai,33868546.61,880,12.1,33.3,0.626,0.736,0.526,0.508,0.213,48.8,2254741.15,-0.213,0.8,0.8,1.0
PROJ_1892,commercial_building,Pune,11872069.29,360,58.9,67.8,0.865,0.847,0.309,0.545,0.089,20.0,790899.08,-0.089,0.9,0.7,1.05
PROJ_1893,highway_construction,Ahmedabad,14016736.29,605,34.3,23.0,0.609,0.793,0.379,0.802,0.0,34.6,963421.5,0.114,0.8,0.8,0.98
PROJ_1894,residential_building,Bangalore,2390717.9,149,11.9,47.5,0.624,0.896,0.197,0.577,0.356,21.5,413853.91,-0.356,0.9,0.6,1.05
PROJ_1895,industrial_facility,Kolkata,41851776.93,1068,55.8,21.4,0.674,0.783,0.548,0.39,0.0,42.4,1994731.11,0.344,0.7,0.9,0.95
PROJ_1896,bridge_construction,Pune,37109866.74,715,50.9,14.8,0.708,0.835,0.471,0.41,0.0,25.8,1605195.23,0.361,0.9,0.7,1.05
PROJ_1897,commercial_building,Delhi,8617499.86,431,27.0,16.4,0.771,0.846,0.282,0.427,0.0,21.9,525372.24,0.106,0.9,0.8,1.0
PROJ_1898,residential_building,Kolkata,1855422.1,210,23.7,45.9,0.508,0.803,0.204,0.642,0.222,44.1,466415.07,-0.222,0.7,0.9,0.95
PROJ_1899,bridge_construction,Kolkata,26360827.02,745,10.1,21.0,0.596,0.751,0.437,0.709,0.109,43.1,1829155.77,-0.109,0.7,0.9,0.95
PROJ_1900,bridge_construction,Delhi,30215117.19,749,34.5,22.6,0.766,0.89,0.457,0.792,0.0,36.1,1746010.84,0.119,0.9,0.8,1.0
PROJ_1901,bridge_construction,Bangalore,32717605.92,802,43.2,31.3,0.732,0.867,0.452,0.516,0.0,26.5,1298925.39,0.119,0.9,0.6,1.05
PROJ_1902,industrial_facility,Kolkata,66760020.04,845,22.0,51.1,0.596,0.773,0.555,0.739,0.291,40.9,3878173.1,-0.291,0.7,0.9,0.95
PROJ_1903,bridge_construction,Ahmedabad,32400769.28,775,63.1,29.9,0.718,0.783,0.476,0.452,0.0,35.7,1789407.73,0.332,0.8,0.8,0.98
PROJ_1904,highway_construction,Ahmedabad,20662714.22,642,39.1,21.1,0.489,0.767,0.394,0.745,0.0,39.4,1520443.16,0.179,0.8,0.8,0.98
PROJ_1905,industrial_facility,Kolkata,50431120.7,1073,56.8,77.5,0.516,0.681,0.586,0.525,0.506,40.3,2274934.49,-0.206,0.7,0.9,0.95
PROJ_1906,commercial_building,Kolkata,7230773.42,401,50.3,56.3,0.696,0.751,0.312,0.409,0.061,23.6,510919.3,-0.061,0.7,0.9,0.95
PROJ_1907,industrial_facility,Hyderabad,44328887.5,1033,58.5,60.8,0.609,0.761,0.543,0.365,0.024,33.5,1726435.95,-0.024,0.8,0.7,1.0
PROJ_1908,bridge_construction,Chennai,24810018.2,680,19.6,40.9,0.485,0.807,0.468,0.578,0.213,50.7,2220185.99,-0.213,0.8,0.8,1.0
PROJ_1909,commercial_building,Bangalore,12478531.02,442,20.3,57.2,0.687,0.794,0.279,0.315,0.369,28.3,958833.77,-0.369,0.9,0.6,1.05
PROJ_1910,industrial_facility,Ahmedabad,56425705.25,1141,52.9,71.3,0.69,0.84,0.579,0.393,0.484,35.4,2100084.77,-0.184,0.8,0.8,0.98
PROJ_1911,bridge_construction,Mumbai,17697791.84,765,63.3,65.0,0.653,0.854,0.43,0.723,0.017,45.6,1267636.01,-0.017,0.8,0.9,1.1
PROJ_1912,bridge_construction,Pune,35109608.75,836,60.0,66.7,0.891,0.931,0.466,0.66,0.068,34.9,1758277.28,-0.068,0.9,0.7,1.05
PROJ_1913,industrial_facility,Pune,63122650.16,819,22.0,53.2,0.764,0.84,0.559,0.451,0.312,37.3,3451485.99,-0.312,0.9,0.7,1.05
PROJ_1914,bridge_construction,Hyderabad,36659269.95,696,79.6,65.8,0.59,0.785,0.479,0.415,0.0,44.4,2802871.54,0.138,0.8,0.7,1.0
PROJ_1915,highway_construction,Bangalore,15579296.95,595,79.7,52.5,0.776,0.848,0.363,0.654,0.0,33.0,1037265.47,0.272,0.9,0.6,1.05
PROJ_1916,commercial_building,Chennai,12220898.33,329,82.7,48.2,0.6,0.865,0.294,0.531,0.0,28.6,1273931.12,0.345,0.8,0.8,1.0
PROJ_1917,commercial_building,Pune,7806312.45,457,20.9,35.3,0.758,0.809,0.277,0.399,0.144,31.9,652431.35,-0.144,0.9,0.7,1.05
PROJ_1918,commercial_building,Mumbai,10791130.9,352,71.1,14.2,0.515,0.846,0.294,0.707,0.0,38.3,1412068.86,0.569,0.8,0.9,1.1
PROJ_1919,industrial_facility,Chennai,62794419.96,789,34.1,58.3,0.504,0.791,0.578,0.615,0.242,48.4,4621253.73,-0.242,0.8,0.8,1.0
PROJ_1920,bridge_construction,Kolkata,23844944.19,927,49.4,77.2,0.485,0.715,0.477,0.767,0.578,42.2,1302941.69,-0.278,0.7,0.9,0.95
PROJ_1921,bridge_construction,Kolkata,19299707.81,909,71.9,22.3,0.607,0.726,0.458,0.751,0.0,49.4,1259228.89,0.496,0.7,0.9,0.95
PROJ_1922,commercial_building,Ahmedabad,11820195.23,314,59.5,63.0,0.619,0.883,0.301,0.632,0.035,21.7,977173.48,-0.035,0.8,0.8,0.98
PROJ_1923,highway_construction,Hyderabad,19289952.17,538,71.7,38.0,0.731,0.798,0.392,0.699,0.0,24.3,1046329.01,0.337,0.8,0.7,1.0
PROJ_1924,highway_construction,Hyderabad,15309694.94,603,38.8,37.3,0.528,0.841,0.391,0.555,0.0,38.2,1164267.19,0.014,0.8,0.7,1.0
PROJ_1925,industrial_facility,Hyderabad,66988794.92,971,21.3,34.4,0.677,0.81,0.579,0.356,0.131,28.1,2326144.56,-0.131,0.8,0.7,1.0
PROJ_1926,highway_construction,Kolkata,19433618.93,597,58.5,26.4,0.552,0.835,0.404,0.633,0.0,31.0,1210076.96,0.321,0.7,0.9,0.95
PROJ_1927,highway_construction,Chennai,19959283.18,698,25.1,70.2,0.701,0.762,0.368,0.652,0.751,44.2,1515345.67,-0.451,0.8,0.8,1.0
PROJ_1928,residential_building,Chennai,2008704.85,225,76.8,72.4,0.65,0.761,0.233,0.547,0.3,24.5,262527.86,0.044,0.8,0.8,1.0
PROJ_1929,highway_construction,Ahmedabad,14864723.25,524,51.8,79.3,0.569,0.878,0.349,0.73,0.575,34.0,1157200.24,-0.275,0.8,0.8,0.98
PROJ_1930,bridge_construction,Ahmedabad,22083789.95,681,54.9,38.8,0.684,0.817,0.458,0.418,0.0,27.2,1059977.55,0.161,0.8,0.8,0.98
PROJ_1931,industrial_facility,Hyderabad,41868616.07,915,50.9,41.2,0.636,0.743,0.539,0.351,0.0,27.8,1523503.44,0.097,0.8,0.7,1.0
PROJ_1932,bridge_construction,Mumbai,33530318.1,588,72.4,80.0,0.594,0.854,0.483,0.724,0.376,35.4,2421222.71,-0.076,0.8,0.9,1.1
PROJ_1933,commercial_building,Kolkata,7620034.89,304,24.0,27.6,0.553,0.7,0.28,0.705,0.036,44.5,1339142.76,-0.036,0.7,0.9,0.95
PROJ_1934,residential_building,Ahmedabad,2208477.93,184,50.3,47.5,0.746,0.799,0.205,0.579,0.0,23.2,334562.28,0.028,0.8,0.8,0.98
PROJ_1935,industrial_facility,Pune,35928042.31,935,70.9,48.9,0.581,0.873,0.559,0.575,0.0,28.0,1291994.1,0.22,0.9,0.7,1.05
PROJ_1936,commercial_building,Pune,7518778.19,377,58.6,57.3,0.724,0.814,0.314,0.373,0.0,32.7,781308.1,0.013,0.9,0.7,1.05
PROJ_1937,highway_construction,Ahmedabad,11054671.1,436,64.1,42.1,0.762,0.812,0.373,0.435,0.0,26.9,819622.63,0.219,0.8,0.8,0.98
PROJ_1938,highway_construction,Hyderabad,12482797.35,464,73.2,75.5,0.556,0.835,0.342,0.503,0.323,32.1,1034217.42,-0.023,0.8,0.7,1.0
PROJ_1939,bridge_construction,Chennai,29110395.9,874,36.2,17.2,0.706,0.845,0.452,0.682,0.0,35.1,1402774.51,0.19,0.8,0.8,1.0
PROJ_1940,residential_building,Delhi,3203662.02,179,32.0,33.2,0.836,0.803,0.227,0.389,0.012,23.2,496204.87,-0.012,0.9,0.8,1.0
PROJ_1941,residential_building,Bangalore,3650626.9,221,10.3,79.3,0.803,0.818,0.212,0.549,0.99,23.8,471969.45,-0.69,0.9,0.6,1.05
PROJ_1942,bridge_construction,Ahmedabad,34378945.79,845,76.4,10.2,0.763,0.808,0.457,0.701,0.0,37.5,1831257.79,0.662,0.8,0.8,0.98
PROJ_1943,residential_building,Hyderabad,2352993.56,179,25.9,42.4,0.657,0.727,0.193,0.501,0.166,21.8,343959.02,-0.166,0.8,0.7,1.0
PROJ_1944,residential_building,Mumbai,2999959.73,213,29.3,71.9,0.53,0.845,0.202,0.727,0.725,33.0,556954.35,-0.425,0.8,0.9,1.1
PROJ_1945,commercial_building,Mumbai,7068012.64,461,48.1,61.8,0.494,0.845,0.288,0.769,0.137,27.1,498136.34,-0.137,0.8,0.9,1.1
PROJ_1946,bridge_construction,Pune,36170495.67,869,33.2,24.3,0.604,0.814,0.466,0.729,0.0,41.8,2090440.37,0.09,0.9,0.7,1.05
PROJ_1947,bridge_construction,Bangalore,34899525.63,911,12.9,75.8,0.789,0.811,0.454,0.472,0.929,31.7,1455222.62,-0.629,0.9,0.6,1.05
PROJ_1948,industrial_facility,Kolkata,33011107.06,932,85.6,68.6,0.673,0.795,0.553,0.478,0.0,38.7,1644961.47,0.171,0.7,0.9,0.95
PROJ_1949,residential_building,Hyderabad,3038779.66,156,73.4,55.0,0.657,0.81,0.228,0.418,0.0,29.9,696303.57,0.185,0.8,0.7,1.0
PROJ_1950,residential_building,Ahmedabad,2140620.54,183,48.6,70.4,0.52,0.833,0.211,0.655,0.517,45.9,642374.67,-0.217,0.8,0.8,0.98
